user_id,signup_date,signup_source,onboarding_completed,observed_through_date,days_to_conversion_or_censoring,converted
516,2024-04-23,organic,False,2024-06-01,5.7,1
517,2024-04-01,organic,False,2024-06-01,7.8,1
518,2024-04-08,paid,True,2024-06-01,12.1,1
519,2024-05-15,organic,True,2024-06-01,16.5,1
520,2024-05-07,referral,False,2024-06-01,21.9,1
521,2024-03-12,referral,True,2024-06-01,2.3,1
522,2024-04-25,organic,False,2024-06-01,16.4,1
523,2024-05-29,organic,True,2024-06-01,3.0,0
524,2024-05-14,paid,True,2024-06-01,9.6,1
525,2024-05-04,organic,True,2024-06-01,24.7,1
526,2024-03-10,organic,True,2024-06-01,10.8,1
527,2024-05-07,partner,True,2024-06-01,7.7,1
528,2024-05-30,partner,True,2024-06-01,2.0,0
529,2024-04-19,referral,False,2024-06-01,6.2,1
530,2024-05-25,organic,True,2024-06-01,7.0,0
531,2024-05-09,paid,True,2024-06-01,9.1,1
532,2024-03-10,paid,True,2024-06-01,7.7,1
533,2024-04-03,organic,True,2024-06-01,2.5,1
534,2024-05-28,paid,True,2024-06-01,4.0,0
535,2024-04-25,organic,False,2024-06-01,6.4,1
536,2024-05-18,organic,False,2024-06-01,14.0,0
537,2024-05-22,paid,True,2024-06-01,4.2,1
538,2024-04-13,organic,False,2024-06-01,30.0,0
539,2024-04-20,organic,True,2024-06-01,8.3,1
540,2024-03-31,referral,True,2024-06-01,14.7,1
541,2024-03-19,partner,False,2024-06-01,1.5,1
542,2024-05-12,paid,True,2024-06-01,2.2,1
543,2024-03-16,referral,False,2024-06-01,13.4,1
544,2024-04-19,partner,True,2024-06-01,7.5,1
545,2024-05-11,organic,True,2024-06-01,10.4,1
546,2024-03-22,organic,True,2024-06-01,17.3,1
547,2024-05-30,organic,True,2024-06-01,2.0,0
548,2024-04-16,organic,False,2024-06-01,14.1,1
549,2024-04-02,referral,True,2024-06-01,7.0,1
550,2024-05-09,organic,False,2024-06-01,23.0,0
551,2024-03-21,paid,False,2024-06-01,5.1,1
552,2024-05-12,organic,False,2024-06-01,20.0,0
553,2024-03-23,organic,True,2024-06-01,9.8,1
554,2024-05-26,partner,True,2024-06-01,6.0,0
555,2024-05-19,organic,True,2024-06-01,13.0,0
556,2024-04-30,organic,False,2024-06-01,30.0,0
557,2024-03-22,organic,True,2024-06-01,15.1,1
558,2024-05-20,paid,False,2024-06-01,12.0,0
559,2024-03-20,paid,False,2024-06-01,15.8,1
560,2024-05-13,paid,True,2024-06-01,7.1,1
561,2024-04-24,organic,False,2024-06-01,14.9,1
562,2024-05-03,organic,True,2024-06-01,21.8,1
563,2024-05-23,referral,False,2024-06-01,9.0,0
564,2024-03-14,paid,True,2024-06-01,7.9,1
565,2024-04-26,paid,False,2024-06-01,12.4,1
566,2024-04-05,paid,False,2024-06-01,14.9,1
567,2024-04-14,referral,False,2024-06-01,18.1,1
568,2024-04-20,organic,True,2024-06-01,6.3,1
569,2024-04-11,organic,False,2024-06-01,30.0,0
570,2024-03-18,paid,True,2024-06-01,7.8,1
571,2024-04-04,organic,False,2024-06-01,30.0,0
572,2024-04-18,referral,True,2024-06-01,5.6,1
573,2024-04-08,paid,True,2024-06-01,11.1,1
574,2024-04-12,referral,True,2024-06-01,4.9,1
575,2024-04-26,referral,True,2024-06-01,16.4,1
576,2024-04-10,paid,True,2024-06-01,8.9,1
577,2024-04-25,partner,False,2024-06-01,23.1,1
578,2024-03-30,paid,True,2024-06-01,7.0,1
579,2024-03-12,referral,False,2024-06-01,22.8,1
580,2024-03-13,organic,True,2024-06-01,25.6,1
581,2024-03-25,paid,False,2024-06-01,10.9,1
582,2024-04-12,paid,False,2024-06-01,10.1,0
583,2024-03-31,organic,True,2024-06-01,18.7,1
584,2024-05-18,organic,False,2024-06-01,10.0,1
585,2024-04-22,partner,False,2024-06-01,6.7,1
586,2024-05-11,paid,False,2024-06-01,7.2,1
587,2024-06-01,organic,True,2024-06-01,0.0,0
588,2024-03-12,organic,True,2024-06-01,11.7,1
589,2024-03-21,organic,False,2024-06-01,11.8,1
590,2024-04-19,organic,True,2024-06-01,22.0,1
591,2024-05-11,partner,False,2024-06-01,8.5,1
592,2024-04-04,organic,True,2024-06-01,24.0,1
593,2024-04-26,organic,False,2024-06-01,6.6,1
594,2024-03-26,paid,True,2024-06-01,7.7,1
595,2024-03-10,organic,True,2024-06-01,12.4,1
596,2024-05-03,organic,False,2024-06-01,20.9,1
597,2024-05-12,paid,False,2024-06-01,20.0,0
598,2024-05-10,paid,False,2024-06-01,20.7,1
599,2024-05-25,partner,False,2024-06-01,7.0,0
600,2024-04-29,paid,True,2024-06-01,9.2,1
601,2024-05-31,paid,True,2024-06-01,1.0,0
602,2024-05-23,referral,True,2024-06-01,9.0,0
603,2024-05-10,partner,True,2024-06-01,5.5,1
604,2024-05-19,paid,True,2024-06-01,11.6,1
605,2024-04-01,partner,False,2024-06-01,21.5,1
606,2024-05-24,referral,True,2024-06-01,1.8,1
607,2024-03-21,referral,True,2024-06-01,7.3,1
608,2024-05-14,organic,True,2024-06-01,11.7,1
609,2024-05-23,paid,True,2024-06-01,1.3,1
610,2024-06-01,organic,True,2024-06-01,0.0,0
611,2024-04-02,paid,False,2024-06-01,4.1,1
612,2024-05-11,paid,True,2024-06-01,6.8,1
613,2024-04-20,partner,False,2024-06-01,10.4,1
614,2024-05-23,partner,False,2024-06-01,9.0,0
615,2024-03-11,organic,False,2024-06-01,19.7,0
616,2024-05-22,paid,False,2024-06-01,10.0,0
617,2024-04-28,paid,True,2024-06-01,28.0,1
618,2024-03-22,organic,True,2024-06-01,25.7,1
619,2024-05-12,organic,True,2024-06-01,10.4,1
620,2024-05-10,organic,False,2024-06-01,13.3,1
621,2024-03-26,referral,False,2024-06-01,20.7,1
622,2024-05-10,paid,True,2024-06-01,6.3,1
623,2024-06-01,partner,True,2024-06-01,0.0,0
624,2024-04-27,paid,False,2024-06-01,10.2,1
625,2024-05-31,partner,False,2024-06-01,1.0,0
626,2024-03-17,organic,False,2024-06-01,14.1,1
627,2024-04-09,referral,False,2024-06-01,18.7,1
628,2024-04-14,organic,False,2024-06-01,25.3,1
629,2024-05-16,paid,False,2024-06-01,3.9,1
630,2024-04-04,referral,True,2024-06-01,5.5,1
631,2024-04-06,partner,True,2024-06-01,4.3,1
632,2024-05-27,referral,False,2024-06-01,2.2,1
633,2024-03-20,organic,False,2024-06-01,30.0,0
634,2024-04-14,organic,True,2024-06-01,16.1,1
635,2024-03-27,organic,False,2024-06-01,15.8,1
636,2024-05-10,organic,True,2024-06-01,22.0,0
637,2024-05-22,paid,False,2024-06-01,10.0,0
638,2024-04-03,paid,True,2024-06-01,5.1,1
639,2024-03-27,referral,False,2024-06-01,10.1,1
640,2024-04-30,referral,True,2024-06-01,10.0,1
641,2024-05-31,paid,True,2024-06-01,1.0,0
642,2024-03-25,referral,True,2024-06-01,12.9,1
643,2024-05-15,organic,False,2024-06-01,7.4,1
644,2024-05-04,organic,True,2024-06-01,23.8,1
645,2024-04-10,paid,True,2024-06-01,4.1,1
646,2024-05-24,referral,False,2024-06-01,8.0,0
647,2024-05-26,organic,True,2024-06-01,6.0,0
648,2024-05-30,paid,True,2024-06-01,2.0,0
649,2024-03-17,paid,True,2024-06-01,15.6,1
650,2024-05-06,organic,False,2024-06-01,21.8,1
651,2024-04-07,organic,True,2024-06-01,5.5,1
652,2024-03-10,referral,True,2024-06-01,3.9,1
653,2024-04-06,paid,True,2024-06-01,16.7,1
654,2024-04-18,organic,True,2024-06-01,9.0,1
655,2024-04-19,referral,True,2024-06-01,3.2,1
656,2024-05-01,organic,True,2024-06-01,6.1,1
657,2024-04-12,referral,True,2024-06-01,8.2,1
658,2024-03-13,organic,True,2024-06-01,27.8,1
659,2024-03-27,paid,False,2024-06-01,4.6,1
660,2024-04-27,organic,True,2024-06-01,14.4,1
661,2024-05-05,organic,True,2024-06-01,15.2,1
662,2024-03-19,referral,False,2024-06-01,7.3,1
663,2024-05-21,organic,False,2024-06-01,11.0,0
664,2024-03-22,organic,False,2024-06-01,9.7,1
665,2024-05-11,organic,True,2024-06-01,21.0,0
666,2024-04-02,paid,True,2024-06-01,6.1,1
667,2024-03-26,referral,True,2024-06-01,1.4,1
668,2024-04-22,partner,True,2024-06-01,0.5,1
669,2024-05-16,organic,True,2024-06-01,3.7,1
670,2024-03-23,organic,False,2024-06-01,8.3,1
671,2024-05-02,organic,True,2024-06-01,17.2,1
672,2024-05-06,paid,False,2024-06-01,3.1,1
673,2024-04-20,partner,True,2024-06-01,2.3,1
674,2024-04-26,paid,True,2024-06-01,9.3,1
675,2024-04-05,paid,False,2024-06-01,19.0,1
676,2024-05-21,organic,False,2024-06-01,9.0,0
677,2024-04-26,partner,True,2024-06-01,6.7,1
678,2024-03-19,paid,False,2024-06-01,11.3,1
679,2024-05-29,organic,True,2024-06-01,3.0,0
680,2024-04-24,organic,True,2024-06-01,14.2,1
681,2024-04-07,organic,False,2024-06-01,18.0,1
682,2024-03-19,organic,True,2024-06-01,30.0,0
683,2024-04-13,organic,True,2024-06-01,2.6,1
684,2024-03-24,paid,True,2024-06-01,13.5,1
685,2024-05-14,paid,True,2024-06-01,17.4,1
686,2024-05-03,organic,True,2024-06-01,29.0,0
687,2024-03-14,organic,True,2024-06-01,5.3,1
688,2024-03-19,partner,False,2024-06-01,5.5,1
689,2024-04-16,referral,False,2024-06-01,24.1,1
690,2024-04-23,paid,True,2024-06-01,17.1,1
691,2024-04-25,organic,True,2024-06-01,13.3,1
692,2024-05-28,referral,False,2024-06-01,4.0,0
693,2024-03-19,organic,True,2024-06-01,7.8,1
694,2024-03-25,organic,True,2024-06-01,26.8,1
695,2024-04-24,partner,False,2024-06-01,12.0,1
696,2024-05-09,paid,True,2024-06-01,11.7,1
697,2024-05-04,paid,True,2024-06-01,10.3,1
698,2024-05-22,paid,True,2024-06-01,10.0,0
699,2024-04-02,paid,True,2024-06-01,17.0,1
700,2024-04-16,organic,True,2024-06-01,18.9,1
701,2024-05-13,organic,False,2024-06-01,19.0,0
702,2024-04-10,organic,True,2024-06-01,23.0,1
703,2024-03-11,organic,False,2024-06-01,3.0,1
704,2024-05-22,referral,False,2024-06-01,10.0,0
705,2024-04-24,organic,True,2024-06-01,16.5,1
706,2024-04-21,paid,True,2024-06-01,17.9,1
707,2024-05-18,referral,True,2024-06-01,4.4,1
708,2024-04-18,referral,False,2024-06-01,3.7,1
709,2024-04-12,organic,True,2024-06-01,6.7,1
710,2024-05-19,paid,False,2024-06-01,13.0,0
711,2024-05-20,partner,False,2024-06-01,6.7,1
712,2024-03-22,paid,False,2024-06-01,18.9,1
713,2024-05-06,referral,False,2024-06-01,5.3,1
714,2024-04-10,partner,False,2024-06-01,7.0,1
715,2024-04-10,referral,False,2024-06-01,19.5,0
716,2024-03-23,organic,False,2024-06-01,20.8,1
717,2024-03-31,paid,False,2024-06-01,23.4,1
718,2024-03-23,organic,False,2024-06-01,30.0,0
719,2024-04-10,paid,False,2024-06-01,7.4,1
720,2024-04-25,partner,True,2024-06-01,23.0,1
721,2024-04-29,paid,False,2024-06-01,10.5,1
722,2024-05-01,organic,True,2024-06-01,1.3,1
723,2024-04-27,organic,False,2024-06-01,21.0,1
724,2024-05-22,partner,True,2024-06-01,9.6,1
725,2024-04-27,organic,False,2024-06-01,17.0,1
726,2024-04-30,organic,False,2024-06-01,10.7,1
727,2024-05-30,organic,False,2024-06-01,2.0,0
728,2024-05-09,organic,True,2024-06-01,18.0,1
729,2024-03-30,paid,False,2024-06-01,13.6,1
730,2024-04-14,paid,False,2024-06-01,4.3,1
731,2024-03-26,organic,False,2024-06-01,27.8,1
732,2024-04-17,organic,False,2024-06-01,24.7,1
733,2024-03-22,organic,False,2024-06-01,1.5,1
734,2024-03-27,organic,False,2024-06-01,30.0,0
735,2024-05-24,organic,True,2024-06-01,8.0,0
736,2024-03-11,paid,False,2024-06-01,14.0,1
737,2024-05-31,organic,True,2024-06-01,1.0,0
738,2024-04-12,organic,False,2024-06-01,30.0,0
739,2024-03-27,organic,False,2024-06-01,16.5,1
740,2024-05-05,organic,True,2024-06-01,9.2,1
741,2024-04-12,organic,True,2024-06-01,12.0,1
742,2024-05-02,organic,True,2024-06-01,14.6,1
743,2024-05-27,referral,False,2024-06-01,5.0,0
744,2024-06-01,organic,True,2024-06-01,0.0,0
745,2024-05-25,paid,True,2024-06-01,5.2,1
746,2024-05-24,paid,False,2024-06-01,8.0,0
747,2024-04-11,organic,True,2024-06-01,9.1,1
748,2024-04-18,organic,False,2024-06-01,7.4,1
749,2024-04-24,referral,True,2024-06-01,3.4,1
750,2024-04-04,referral,True,2024-06-01,13.3,1
751,2024-05-31,organic,True,2024-06-01,1.0,0
752,2024-05-10,organic,True,2024-06-01,4.5,1
753,2024-03-28,organic,True,2024-06-01,16.1,1
754,2024-03-17,paid,False,2024-06-01,17.9,0
755,2024-04-26,paid,True,2024-06-01,8.2,1
756,2024-05-26,organic,True,2024-06-01,6.0,0
757,2024-03-26,organic,True,2024-06-01,7.5,1
758,2024-03-19,partner,True,2024-06-01,7.5,1
759,2024-04-28,organic,False,2024-06-01,30.0,0
760,2024-05-12,paid,True,2024-06-01,14.5,1
761,2024-05-29,paid,False,2024-06-01,3.0,0
762,2024-04-13,organic,True,2024-06-01,29.0,1
763,2024-03-17,organic,True,2024-06-01,7.8,1
764,2024-04-06,organic,True,2024-06-01,16.8,1
765,2024-05-06,partner,True,2024-06-01,8.4,1
766,2024-04-08,organic,False,2024-06-01,19.4,1
767,2024-03-24,organic,True,2024-06-01,18.0,1
768,2024-04-23,organic,True,2024-06-01,9.4,1
769,2024-03-25,organic,False,2024-06-01,14.3,1
770,2024-04-30,paid,False,2024-06-01,22.3,0
771,2024-05-03,organic,False,2024-06-01,24.8,1
772,2024-04-14,paid,False,2024-06-01,10.2,1
773,2024-04-23,paid,False,2024-06-01,10.7,1
774,2024-03-11,referral,False,2024-06-01,11.4,1
775,2024-04-19,organic,False,2024-06-01,11.6,1
776,2024-04-30,referral,True,2024-06-01,14.0,1
777,2024-04-29,paid,False,2024-06-01,30.0,0
778,2024-04-16,organic,True,2024-06-01,9.3,1
779,2024-05-03,referral,False,2024-06-01,8.6,1
780,2024-04-02,referral,False,2024-06-01,6.2,1
781,2024-05-01,organic,True,2024-06-01,20.2,1
782,2024-04-30,partner,False,2024-06-01,12.7,1
783,2024-04-11,paid,False,2024-06-01,12.3,1
784,2024-05-27,paid,True,2024-06-01,5.0,0
785,2024-04-07,partner,True,2024-06-01,7.6,1
786,2024-04-20,organic,False,2024-06-01,16.0,1
787,2024-04-24,referral,False,2024-06-01,19.1,1
788,2024-04-02,organic,True,2024-06-01,14.8,1
789,2024-03-30,referral,True,2024-06-01,11.4,1
790,2024-03-22,paid,False,2024-06-01,5.6,1
791,2024-05-01,organic,True,2024-06-01,18.4,1
792,2024-05-05,organic,True,2024-06-01,22.7,1
793,2024-04-02,organic,True,2024-06-01,29.4,1
794,2024-04-14,organic,True,2024-06-01,28.1,1
795,2024-04-09,organic,False,2024-06-01,14.4,0
796,2024-04-16,organic,False,2024-06-01,17.0,1
797,2024-03-29,organic,False,2024-06-01,30.0,0
798,2024-05-17,organic,False,2024-06-01,15.0,0
799,2024-04-16,paid,True,2024-06-01,21.4,1
800,2024-05-19,paid,True,2024-06-01,11.4,1
801,2024-04-28,paid,True,2024-06-01,22.2,1
802,2024-04-07,organic,True,2024-06-01,10.2,1
803,2024-04-21,referral,True,2024-06-01,5.2,1
804,2024-05-01,paid,True,2024-06-01,6.3,1
805,2024-03-19,organic,True,2024-06-01,18.8,1
806,2024-03-29,organic,True,2024-06-01,5.1,1
807,2024-04-18,paid,False,2024-06-01,11.5,1
808,2024-03-14,organic,False,2024-06-01,30.0,0
809,2024-04-27,paid,False,2024-06-01,17.9,1
810,2024-03-27,partner,False,2024-06-01,7.6,1
811,2024-05-18,organic,False,2024-06-01,14.0,0
812,2024-05-08,organic,True,2024-06-01,14.7,1
813,2024-05-04,partner,False,2024-06-01,10.4,1
814,2024-05-24,paid,True,2024-06-01,8.0,0
815,2024-04-20,organic,True,2024-06-01,2.3,1
816,2024-05-16,referral,True,2024-06-01,12.3,1
817,2024-04-09,referral,True,2024-06-01,18.4,1
818,2024-05-17,paid,True,2024-06-01,15.0,0
819,2024-05-22,paid,False,2024-06-01,10.0,0
820,2024-03-12,organic,False,2024-06-01,7.8,1
821,2024-04-07,organic,False,2024-06-01,10.2,1
822,2024-03-15,paid,False,2024-06-01,5.3,1
823,2024-04-21,organic,True,2024-06-01,11.6,1
824,2024-05-30,paid,True,2024-06-01,2.0,0
825,2024-04-14,referral,False,2024-06-01,14.6,1
826,2024-04-16,organic,True,2024-06-01,28.0,1
827,2024-05-31,paid,True,2024-06-01,1.0,0
828,2024-03-21,organic,True,2024-06-01,12.3,1
829,2024-04-10,referral,False,2024-06-01,13.1,1
830,2024-03-31,organic,False,2024-06-01,19.9,1
831,2024-04-21,paid,True,2024-06-01,5.3,1
832,2024-04-11,paid,False,2024-06-01,25.0,1
833,2024-05-11,organic,True,2024-06-01,8.3,1
834,2024-03-12,paid,True,2024-06-01,6.6,1
835,2024-04-29,paid,True,2024-06-01,4.4,1
836,2024-05-19,paid,True,2024-06-01,13.0,0
837,2024-05-28,referral,False,2024-06-01,4.0,0
838,2024-04-09,partner,True,2024-06-01,8.2,1
839,2024-03-11,organic,False,2024-06-01,9.1,1
840,2024-03-18,paid,True,2024-06-01,1.9,1
841,2024-04-04,organic,False,2024-06-01,17.4,1
842,2024-03-10,referral,False,2024-06-01,19.1,1
843,2024-04-02,paid,False,2024-06-01,26.8,1
844,2024-05-04,organic,False,2024-06-01,16.0,1
845,2024-04-12,organic,False,2024-06-01,27.3,0
846,2024-05-26,referral,True,2024-06-01,6.0,0
847,2024-05-14,organic,False,2024-06-01,9.7,1
848,2024-04-27,paid,False,2024-06-01,19.3,1
849,2024-05-16,organic,True,2024-06-01,14.8,1
850,2024-03-13,partner,True,2024-06-01,18.7,1
851,2024-03-10,organic,True,2024-06-01,17.9,1
852,2024-05-01,organic,True,2024-06-01,8.5,1
853,2024-04-03,referral,True,2024-06-01,9.1,1
854,2024-04-28,partner,True,2024-06-01,13.5,1
855,2024-05-21,organic,False,2024-06-01,11.0,0
856,2024-05-04,paid,True,2024-06-01,19.3,1
857,2024-05-13,paid,False,2024-06-01,12.3,1
858,2024-05-05,referral,True,2024-06-01,6.1,1
859,2024-05-14,organic,False,2024-06-01,18.0,0
860,2024-05-23,paid,True,2024-06-01,9.0,0
861,2024-05-14,paid,True,2024-06-01,17.0,1
862,2024-03-17,paid,True,2024-06-01,9.8,1
863,2024-05-25,referral,False,2024-06-01,7.0,0
864,2024-05-05,paid,True,2024-06-01,2.9,1
865,2024-04-18,organic,False,2024-06-01,30.0,0
866,2024-05-03,partner,True,2024-06-01,8.8,1
867,2024-04-19,referral,False,2024-06-01,30.0,0
868,2024-05-29,referral,True,2024-06-01,3.0,0
869,2024-04-08,organic,False,2024-06-01,14.5,0
870,2024-04-15,organic,True,2024-06-01,3.6,1
871,2024-04-05,paid,True,2024-06-01,22.6,1
872,2024-04-15,organic,True,2024-06-01,6.1,1
873,2024-04-26,partner,True,2024-06-01,5.9,1
874,2024-05-03,organic,True,2024-06-01,18.0,1
875,2024-05-13,paid,False,2024-06-01,19.0,0
876,2024-04-20,referral,True,2024-06-01,9.1,1
877,2024-05-30,organic,True,2024-06-01,2.0,0
878,2024-05-05,organic,False,2024-06-01,8.7,1
879,2024-04-06,paid,True,2024-06-01,16.3,1
880,2024-05-23,paid,True,2024-06-01,9.0,0
881,2024-05-27,organic,False,2024-06-01,5.0,0
882,2024-04-08,paid,False,2024-06-01,30.0,0
883,2024-04-29,partner,False,2024-06-01,10.1,1
884,2024-03-26,paid,True,2024-06-01,12.4,1
885,2024-03-15,organic,False,2024-06-01,30.0,0
886,2024-03-13,organic,True,2024-06-01,5.1,1
887,2024-04-27,organic,False,2024-06-01,12.6,1
888,2024-05-10,organic,False,2024-06-01,11.7,1
889,2024-04-11,organic,False,2024-06-01,30.0,0
890,2024-04-10,paid,True,2024-06-01,3.1,1
891,2024-04-10,organic,True,2024-06-01,10.8,1
892,2024-05-05,partner,False,2024-06-01,13.0,1
893,2024-05-27,organic,True,2024-06-01,5.0,0
894,2024-05-15,organic,True,2024-06-01,4.4,1
895,2024-05-20,referral,False,2024-06-01,11.4,1
896,2024-05-22,referral,False,2024-06-01,6.0,1
897,2024-03-16,organic,True,2024-06-01,9.3,1
898,2024-05-31,organic,True,2024-06-01,1.0,0
899,2024-04-12,organic,True,2024-06-01,8.6,1
900,2024-03-14,paid,True,2024-06-01,3.0,1
901,2024-05-02,paid,True,2024-06-01,15.0,1
902,2024-04-18,organic,False,2024-06-01,30.0,0
903,2024-04-04,organic,False,2024-06-01,13.7,1
904,2024-05-06,paid,True,2024-06-01,9.8,1
905,2024-04-22,partner,True,2024-06-01,6.6,1
906,2024-03-25,paid,False,2024-06-01,11.1,1
907,2024-03-31,paid,False,2024-06-01,15.1,1
908,2024-03-26,organic,False,2024-06-01,11.3,1
909,2024-03-11,organic,True,2024-06-01,16.2,1
910,2024-05-01,organic,False,2024-06-01,8.8,1
911,2024-03-31,referral,True,2024-06-01,14.0,1
912,2024-04-12,referral,True,2024-06-01,5.8,1
913,2024-04-07,partner,False,2024-06-01,4.8,1
914,2024-03-31,partner,True,2024-06-01,11.5,1
915,2024-03-31,partner,True,2024-06-01,10.2,1
916,2024-03-19,partner,True,2024-06-01,10.6,1
917,2024-05-03,organic,True,2024-06-01,11.0,1
918,2024-04-08,organic,True,2024-06-01,14.0,1
919,2024-05-09,organic,False,2024-06-01,23.0,0
920,2024-04-13,paid,True,2024-06-01,3.6,1
921,2024-03-30,organic,True,2024-06-01,19.4,1
922,2024-03-27,referral,False,2024-06-01,11.6,1
923,2024-04-27,paid,True,2024-06-01,8.3,1
924,2024-04-20,paid,False,2024-06-01,19.8,0
925,2024-05-04,organic,True,2024-06-01,24.1,1
926,2024-05-18,organic,False,2024-06-01,3.5,1
927,2024-05-11,organic,True,2024-06-01,9.1,1
928,2024-03-17,referral,False,2024-06-01,29.6,1
929,2024-05-07,paid,True,2024-06-01,5.3,1
930,2024-03-12,paid,False,2024-06-01,16.1,1
931,2024-05-12,organic,True,2024-06-01,20.0,0
932,2024-04-02,organic,False,2024-06-01,14.7,1
933,2024-04-14,organic,True,2024-06-01,12.2,1
934,2024-04-04,referral,True,2024-06-01,11.6,1
935,2024-04-08,referral,True,2024-06-01,2.9,1
936,2024-04-03,organic,True,2024-06-01,16.9,1
937,2024-03-17,partner,True,2024-06-01,10.9,1
938,2024-04-15,organic,False,2024-06-01,28.9,1
939,2024-05-27,referral,True,2024-06-01,4.3,1
940,2024-05-10,organic,True,2024-06-01,8.3,1
941,2024-04-03,organic,True,2024-06-01,4.2,1
942,2024-04-21,referral,True,2024-06-01,11.2,1
943,2024-04-16,organic,True,2024-06-01,6.8,1
944,2024-04-12,organic,False,2024-06-01,18.1,1
945,2024-04-30,organic,True,2024-06-01,16.4,1
946,2024-03-28,organic,False,2024-06-01,30.0,0
947,2024-04-02,paid,True,2024-06-01,4.9,1
948,2024-04-02,referral,True,2024-06-01,10.9,1
949,2024-04-02,referral,False,2024-06-01,9.7,1
950,2024-03-19,organic,True,2024-06-01,11.3,1
951,2024-04-12,paid,True,2024-06-01,30.0,0
952,2024-03-12,organic,False,2024-06-01,1.4,1
953,2024-05-22,organic,False,2024-06-01,10.0,0
954,2024-04-09,organic,False,2024-06-01,20.8,1
955,2024-04-02,partner,True,2024-06-01,5.7,1
956,2024-04-22,referral,False,2024-06-01,12.7,1
957,2024-05-08,referral,False,2024-06-01,7.6,1
958,2024-04-16,paid,False,2024-06-01,29.5,1
959,2024-05-02,paid,True,2024-06-01,10.6,1
960,2024-03-17,paid,True,2024-06-01,12.6,1
961,2024-05-03,paid,True,2024-06-01,10.4,1
962,2024-05-18,organic,True,2024-06-01,13.2,1
963,2024-04-14,organic,False,2024-06-01,30.0,0
964,2024-04-29,organic,True,2024-06-01,1.9,1
965,2024-05-24,partner,True,2024-06-01,8.0,0
966,2024-04-15,paid,True,2024-06-01,28.0,1
967,2024-04-17,partner,True,2024-06-01,9.5,1
968,2024-05-18,organic,True,2024-06-01,9.9,1
969,2024-04-12,paid,True,2024-06-01,16.2,1
970,2024-04-15,organic,True,2024-06-01,11.6,1
971,2024-03-29,organic,False,2024-06-01,13.4,1
972,2024-05-02,organic,True,2024-06-01,24.2,1
973,2024-05-12,organic,True,2024-06-01,1.5,1
974,2024-03-14,partner,True,2024-06-01,10.1,1
975,2024-04-15,organic,True,2024-06-01,9.5,1
976,2024-05-30,paid,True,2024-06-01,2.0,0
977,2024-03-25,paid,True,2024-06-01,6.6,1
978,2024-05-16,organic,True,2024-06-01,5.7,1
979,2024-03-27,paid,True,2024-06-01,18.8,1
980,2024-04-03,organic,False,2024-06-01,30.0,0
981,2024-03-12,partner,True,2024-06-01,11.0,1
982,2024-03-12,referral,True,2024-06-01,20.6,1
983,2024-05-09,paid,False,2024-06-01,1.9,1
984,2024-03-29,paid,True,2024-06-01,8.3,1
985,2024-05-06,organic,True,2024-06-01,10.2,1
986,2024-04-10,partner,True,2024-06-01,1.6,1
987,2024-04-12,organic,True,2024-06-01,5.9,1
988,2024-05-28,organic,True,2024-06-01,4.0,0
989,2024-06-01,organic,False,2024-06-01,0.0,0
990,2024-05-28,referral,False,2024-06-01,4.0,0
991,2024-05-22,paid,False,2024-06-01,10.0,0
992,2024-05-11,referral,True,2024-06-01,9.3,1
993,2024-03-17,referral,True,2024-06-01,9.0,1
994,2024-04-19,organic,True,2024-06-01,21.8,1
995,2024-03-27,partner,True,2024-06-01,9.8,1
996,2024-03-23,organic,True,2024-06-01,13.3,1
997,2024-04-01,paid,True,2024-06-01,13.1,1
998,2024-04-30,organic,True,2024-06-01,20.8,1
999,2024-03-21,partner,True,2024-06-01,9.5,1
1000,2024-03-31,organic,True,2024-06-01,12.6,1
1001,2024-03-31,organic,False,2024-06-01,13.4,1
1002,2024-03-18,paid,True,2024-06-01,6.6,1
1003,2024-04-12,organic,False,2024-06-01,30.0,0
1004,2024-04-18,organic,True,2024-06-01,29.1,1
1005,2024-03-19,paid,True,2024-06-01,13.2,1
1006,2024-04-24,organic,True,2024-06-01,21.1,1
1007,2024-03-25,partner,True,2024-06-01,9.2,1
1008,2024-05-28,organic,True,2024-06-01,1.7,1
1009,2024-06-01,paid,True,2024-06-01,0.0,0
1010,2024-04-18,paid,False,2024-06-01,21.5,1
1011,2024-05-26,paid,True,2024-06-01,6.0,0
1012,2024-03-11,paid,True,2024-06-01,9.6,1
1013,2024-06-01,paid,False,2024-06-01,0.0,0
1014,2024-04-02,partner,True,2024-06-01,13.4,1
1015,2024-05-12,organic,False,2024-06-01,5.6,1
1016,2024-03-12,organic,True,2024-06-01,23.7,1
1017,2024-04-30,paid,True,2024-06-01,7.7,1
1018,2024-05-30,referral,True,2024-06-01,2.0,0
1019,2024-05-30,organic,True,2024-06-01,2.0,0
1020,2024-04-16,organic,False,2024-06-01,13.3,1
1021,2024-03-11,referral,True,2024-06-01,12.4,1
1022,2024-03-11,paid,True,2024-06-01,13.6,1
1023,2024-05-04,partner,True,2024-06-01,10.5,1
1024,2024-04-22,paid,False,2024-06-01,0.9,1
1025,2024-05-24,paid,False,2024-06-01,8.0,0
1026,2024-04-19,organic,False,2024-06-01,28.9,0
1027,2024-04-12,partner,False,2024-06-01,3.9,1
1028,2024-05-11,organic,False,2024-06-01,21.0,0
1029,2024-04-11,paid,True,2024-06-01,3.8,1
1030,2024-03-18,organic,False,2024-06-01,15.6,1
